,_politicianId,filingDate,txDate,txType,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,asset.assetType,asset.assetTicker,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.party
160,F000462,2021-09-28,2021-09-16,sell,house,108.55,75,139,10,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,FISV:US,us,Fiserv Inc,FISV:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
161,F000462,2021-09-28,2021-09-15,sell,house,108.36,75,139,10,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,13,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,FISV:US,us,Fiserv Inc,FISV:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
162,F000462,2021-09-28,2021-09-02,buy,house,96.35,84,156,11,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
163,F000462,2021-09-28,2021-09-01,buy,house,96.41,84,156,11,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
164,F000462,2021-09-28,2021-09-01,sell,house,50.138,160,300,20,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,RHHBY:US,ch,Roche Holding AG,RHHBY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
165,F000462,2021-09-28,2021-09-10,sell,house,46.884,171,320,22,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,RHHBY:US,ch,Roche Holding AG,RHHBY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
166,F000462,2021-09-28,2021-09-15,buy,house,185.71,44,81,6,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,13,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,SWK:US,us,Stanley Black & Decker Inc,SWK:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
167,F000462,2021-09-28,2021-09-16,buy,house,187.72,43,80,6,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,SWK:US,us,Stanley Black & Decker Inc,SWK:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
168,F000462,2021-09-28,2021-09-01,buy,house,216.93,38,70,5,8000,201858572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019512.pdf,27,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,UNP:US,us,Union Pacific Corp,UNP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
169,F000462,2021-08-18,2021-07-29,buy,house,75.09,107,200,14,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,20,UBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
170,F000462,2021-08-18,2021-07-15,buy,house,79.55,101,189,13,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,34,UBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
171,F000462,2021-08-18,2021-08-04,buy,house,70.53,114,213,15,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,stock,GXO:US,us,GXO Logistic Inc,GXO:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
172,F000462,2021-08-18,2021-08-12,sell,house,25.96,309,578,39,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,6,UBHOLDING OF: Morgan Stanley IRA - X142,stock,HUN:US,us,Huntsman Corp,HUN:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
173,F000462,2021-08-18,2021-08-04,buy,house,1210.14,7,13,1,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,stock,MKL:US,us,Markel Corp,MKL:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
174,F000462,2021-08-18,2021-08-04,sell,house,394.25,21,39,3,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,stock,WAT:US,us,Waters Corp,WAT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
175,F000462,2021-08-03,2021-06-30,sell,house,49.69,162,302,21,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CDK:US,us,CDK Global Inc,CDK:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
176,F000462,2021-08-03,2021-06-26,buy,house,176.65,46,85,6,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CLX:US,us,The Clorox Co,CLX:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
177,F000462,2021-08-03,2021-06-30,buy,house,98.72,82,152,11,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,DUK:US,us,Duke Energy Corp,DUK:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
178,F000462,2021-08-03,2021-07-14,buy,house,79.51,101,189,13,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,DD:US,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
179,F000462,2021-08-03,2021-07-14,sell,house,109.74,74,137,10,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,FISV:US,us,Fiserv Inc,FISV:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
180,F000462,2021-08-03,2021-06-30,sell,house,47.135,171,319,22,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,RHHBY:US,ch,Roche Holding AG,RHHBY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
181,F000462,2021-08-03,2021-07-02,buy,house,116.94,69,129,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,RGLD:US,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
182,F000462,2021-08-03,2021-07-01,buy,house,114.53,70,131,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,RGLD:US,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
183,F000462,2021-08-03,2021-06-30,buy,house,114.1,71,132,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,RGLD:US,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
184,F000462,2021-06-30,2021-06-09,buy,house,242.01,34,62,5,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CI:US,us,Cigna Corp,CI:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
185,F000462,2021-06-30,2021-05-19,buy,house,54.24,148,277,19,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CMCSA:US,us,Comcast Corp,CMCSA:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,democrat
186,F000462,2021-06-30,2021-05-26,buy,house,98.4,82,153,11,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
187,F000462,2021-06-30,2021-06-02,buy,house,100.47,80,150,10,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
188,F000462,2021-06-30,2021-05-27,buy,house,99.15,82,152,11,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
189,F000462,2021-06-30,2021-05-27,sell,house,60.74,132,247,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,USB:US,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
190,F000462,2021-06-30,2021-06-02,sell,house,60.67,133,248,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,USB:US,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
191,F000462,2021-06-30,2021-05-26,sell,house,59.73,135,252,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,USB:US,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
192,F000462,2021-06-30,2021-05-19,sell,house,60.07,134,250,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,USB:US,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
193,F000462,2021-05-25,2021-04-23,buy,house,25.45,315,590,40,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CARG:US,us,CarGurus Inc,CARG:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,democrat
194,F000462,2021-05-25,2021-04-21,sell,house,335.27,24,45,3,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,GS:US,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
195,F000462,2021-05-25,2021-05-07,sell,house,61.04,132,246,17,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HAE:US,us,Haemonetics Corp,HAE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
196,F000462,2021-05-25,2021-05-06,sell,house,61.44,131,245,17,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HAE:US,us,Haemonetics Corp,HAE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
197,F000462,2021-05-25,2021-05-05,sell,house,127.0,64,119,8,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MDT:US,ie,Medtronic PLC,MDT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
198,F000462,2021-05-25,2021-04-21,buy,house,79.25,102,190,13,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MS:US,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
199,F000462,2021-05-25,2021-05-05,buy,house,467.77,18,33,3,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TMO:US,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
200,F000462,2021-04-23,2021-04-07,buy,house,79.62,101,189,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CL:US,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
201,F000462,2021-04-23,2021-04-14,sell,house,335.35,24,45,3,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,GS:US,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
202,F000462,2021-04-23,2021-03-24,sell,house,328.65,25,46,4,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,GS:US,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
203,F000462,2021-04-23,2021-03-16,sell,house,69.01,117,218,15,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HES:US,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
204,F000462,2021-04-23,2021-04-14,buy,house,80.79,100,186,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MS:US,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
205,F000462,2021-04-23,2021-03-26,buy,house,79.98,101,188,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MS:US,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
206,F000462,2021-04-23,2021-03-19,sell,house,23.69,339,634,43,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,NI:US,us,NiSource Inc,NI:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
207,F000462,2021-04-23,2021-04-08,sell,house,148.05,55,102,7,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PPG:US,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
208,F000462,2021-04-23,2021-03-24,buy,house,92.49,87,163,11,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
209,F000462,2021-04-23,2021-03-17,buy,house,91.1,88,165,11,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
210,F000462,2021-04-23,2021-03-17,sell,house,63.13,127,238,16,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,SON:US,us,Sonoco Products Co,SON:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
211,F000462,2021-04-23,2021-03-16,sell,house,62.78,128,239,16,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,SON:US,us,Sonoco Products Co,SON:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
212,F000462,2021-04-23,2021-03-18,sell,house,156.83,52,96,7,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TRV:US,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
213,F000462,2021-03-26,2021-03-15,buy,house,52.695,152,285,19,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,LNT:US,us,Alliant Energy Corporation,LNT:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
214,F000462,2021-03-26,2021-02-24,sell,house,139.89,58,108,8,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
215,F000462,2021-03-26,2021-02-17,sell,house,128.56,63,117,8,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
216,F000462,2021-03-26,2021-03-15,buy,house,95.27,85,158,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,BOH:US,us,Bank of Hawaii Corp,BOH:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
217,F000462,2021-03-26,2021-02-18,sell,house,79.63,101,189,13,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,BAH:US,us,Booz Allen Hamilton Holding Corporation,BAH:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
218,F000462,2021-03-26,2021-02-18,buy,house,99.59,81,151,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CBOE:US,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
219,F000462,2021-03-26,2021-02-19,buy,house,96.22,84,156,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CBOE:US,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
220,F000462,2021-03-26,2021-03-01,buy,house,100.32,80,150,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,CBOE:US,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
221,F000462,2021-03-26,2021-02-18,sell,house,378.46,22,40,3,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,EPAM:US,us,EPAM Systems Inc,EPAM:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,democrat
222,F000462,2021-03-26,2021-02-25,sell,house,163.5,50,92,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,EFX:US,us,Equifax Inc,EFX:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
223,F000462,2021-03-26,2021-02-19,sell,house,102.36,79,147,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,GPC:US,us,Genuine Parts Co,GPC:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
224,F000462,2021-03-26,2021-02-18,sell,house,101.08,80,149,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,GPC:US,us,Genuine Parts Co,GPC:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
225,F000462,2021-03-26,2021-03-15,sell,house,71.48,113,210,15,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HES:US,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,democrat
226,F000462,2021-03-26,2021-02-25,buy,house,54.19,148,277,19,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,HXL:US,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,democrat
227,F000462,2021-03-26,2021-02-25,buy,house,26.29,305,571,39,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,reit,HPP:US,us,Hudson Pacific Properties Inc,HPP:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,democrat
228,F000462,2021-03-26,2021-02-17,buy,house,75.45,107,199,14,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MS:US,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
229,F000462,2021-03-26,2021-03-24,buy,house,79.33,102,190,13,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,2,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,MS:US,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
230,F000462,2021-03-26,2021-03-10,buy,house,92.22,87,163,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PGR:US,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
231,F000462,2021-03-26,2021-03-10,sell,house,155.38,52,97,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TRV:US,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
232,F000462,2021-03-26,2021-03-11,sell,house,155.09,52,97,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,TRV:US,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
233,F000462,2021-03-26,2021-03-15,buy,house,63.07,127,238,16,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,stock,XEL:US,us,Xcel Energy Inc,XEL:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
234,F000462,2021-02-25,2021-01-21,sell,house,226.19,36,67,5,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CI:US,us,Cigna Corp,CI:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,democrat
235,F000462,2021-02-25,2021-02-10,buy,house,79.11,102,190,13,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CL:US,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
236,F000462,2021-02-25,2021-01-28,buy,house,79.15,102,190,13,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,CL:US,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,democrat
237,F000462,2021-02-25,2021-01-28,sell,house,139.14,58,108,8,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,PPG:US,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,democrat
238,F000462,2021-02-25,2021-02-10,sell,house,145.93,55,103,7,8000,200636528,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,stock,TRV:US,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
239,F000462,2021-01-21,2021-01-13,sell,house,122.4,66,123,9,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,8,Morgan Stanley IRA - X141,stock,AXP:US,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,democrat
240,F000462,2021-01-21,2021-01-06,buy,house,74.56,108,202,14,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,15,Morgan Stanley IRA - X141,stock,D:US,us,Dominion Energy Inc,D:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,democrat
241,F000462,2021-01-21,2021-01-05,buy,house,137.14,59,110,8,8000,200423698,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,16,Morgan Stanley IRA - X142,stock,EXPE:US,us,Expedia Group Inc,EXPE:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,democrat
